股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3
sz000100,TCL 集团,2014-12-31,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,3.73,3.81,3.72,3.8,10.4802850384,3.73055115397,0.018767,209002269.0,788614940.85,0.0256880012332,30917493930.0,35919170430.0,0.0,0.0,11.7254554088,0.383617457561,6.88554625771,2.03999619907,3.76196565871,3.77669046282,3.71385639316,3.55285200367,3.30349385441,1日、20日均线金叉；,0.119415657713,0.145756949515,-0.0526825836033,,29.1131805126,40.3888154202,6.56191069742,,3.69716657551,4.27675002665,3.11758312437,50.0,54.1666666667,48.6472552394,55.6689044018,60.2042844641
sz000100,TCL 集团,2014-12-30,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,3.83,3.83,3.71,3.73,10.2872246926,3.6618295979,-0.028646,252009613.0,948100114.34,0.030973937661,30347961140.0,35257501500.0,0.0,0.0,11.5094574214,0.376550730011,6.75870562917,2.00241684219,3.76589230608,3.77079953782,3.69716657551,3.53387162832,3.28582272797,1日、20日均线死叉；5日、10日均线死叉；,0.129435353621,0.152342272465,-0.0458138376883,,33.4424980417,46.0266328741,8.27422837695,,3.68096768219,4.26460514954,3.09733021483,50.0,55.5555555556,39.4569812923,51.7127102907,58.3015473496
sz000100,TCL 集团,2014-12-29,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,3.96,3.97,3.8,3.84,10.5906031092,3.76981985754,-0.020408,349988098.0,1356462001.08,0.0430162540212,31242941230.0,36297266960.0,0.0,0.0,11.8488804508,0.387655509743,6.95802521961,2.06146970331,3.81301467049,3.77963439147,3.68096768219,3.51620029124,3.26896973804,1日、5日均线死叉；1日、10日均线死叉；,0.147338536963,0.158069002176,-0.021460930427,,44.8445981264,52.3187002902,29.8963937986,,3.65838758113,4.24421244128,3.07256272098,58.3333333333,55.5555555556,51.5343364983,59.3409969681,62.8251472055
sz000100,TCL 集团,2014-12-26,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,3.87,3.94,3.85,3.92,10.8112388721,3.84835712985,0.01292,286093953.0,1117704062.69,0.0351631676223,31893835840.0,37053460020.0,0.0,0.0,12.0957301109,0.395731600241,7.10298289452,2.10441663806,3.82872182773,3.77963353689,3.65838758113,3.49623825056,3.25048052918,1日、5日均线金叉；,0.157051031272,0.160751618479,-0.0074011744141,,50.2456205938,56.0557513722,38.625359037,,3.62599026054,4.20576193192,3.04621858916,58.3333333333,54.1666666667,63.2715976158,65.8130884103,66.4167608613
sz000100,TCL 集团,2014-12-25,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,3.81,3.88,3.77,3.87,10.673339328,3.79927055429,0.013089,275599114.0,1053435413.69,0.0338732704426,31487026710.0,36580839360.0,0.0,0.0,11.9414466205,0.390683963433,7.01238290736,2.07757437711,3.80319657269,3.77079722065,3.62599026054,3.4743127979,3.23084596514,1日、10日均线金叉；,0.15916680492,0.161676765281,-0.00501992072244,死叉,49.8365159971,58.9608167614,31.5879144685,,3.59506552227,4.16966325355,3.020467791,58.3333333333,54.1666666667,58.3282972528,63.5344750639,65.2260292033
sz000100,TCL 集团,2014-12-24,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,4.05,4.09,3.78,3.82,10.5354409415,3.7501843908,-0.037783,446774741.0,1740245121.9,0.0549120837467,31080217580.0,36108218700.0,0.0,0.0,11.7871644254,0.385636368999,6.92178368076,2.05073234149,3.79141526693,3.76588776589,3.59506552227,3.45140560034,3.21153866791,1日、5日均线死叉；1日、10日均线死叉；,0.164550053816,0.162304255372,0.00449159688854,,54.5420080382,63.5229671435,36.5800898275,,3.56708596495,4.13760388427,2.99656804563,50.0,54.1666666667,53.0640581442,61.1615707923,64.0029016152
sz000100,TCL 集团,2014-12-23,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,3.98,4.15,3.96,3.97,10.9491319957,3.89744141997,0.012755,618116665.0,2504437999.9,0.0759713362482,32300644970.0,37526080690.0,0.0,0.0,12.2500064179,0.400779002033,7.1935786634,2.13125764925,3.77570676956,3.7678502441,3.56708596495,3.43111632893,3.19354031598,,0.174025445543,0.16174280576,0.0245652795646,,66.919395036,68.0134466962,64.7312917155,死叉,3.53321608219,4.08502282517,2.98140933921,58.3333333333,56.9444444444,77.5578333619,74.4916872536,71.2032006276
sz000100,TCL 集团,2014-12-22,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,3.81,3.98,3.8,3.92,10.8112346972,3.84835564373,0.034301,496601701.0,1936010796.42,0.0610362039137,31893835840.0,37053460020.0,0.0,0.0,12.0957254399,0.395731447421,7.10298015157,2.1044158254,3.74625411245,3.73054395238,3.53321608219,3.40460955221,3.17226956124,1日、5日均线金叉；,0.168594768805,0.158672145815,0.0198452459809,,69.5280287242,68.5604725263,71.4631411199,金叉,3.50032787077,4.03424074139,2.96641500015,50.0,59.7222222222,74.2570940955,72.6717419736,70.1297400655
sz000100,TCL 集团,2014-12-19,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,3.79,3.83,3.71,3.79,10.4526967461,3.72073085469,-0.005249,310487026.0,1171259236.06,0.0381612656452,30836132100.0,35824646300.0,0.0,0.0,11.6945893312,0.382607623333,6.86742075234,2.03462611503,3.73054524605,3.7089452708,3.50032787077,3.38399312814,3.1514896696,1日、5日均线死叉；,0.16420878744,0.156191490067,0.0160345947456,,62.4001511944,68.0766944274,51.0470647284,,3.47136659771,3.99612441882,2.9466087766,50.0,62.5,62.216547434,67.0725476484,67.0712033265
sz000100,TCL 集团,2014-12-18,家电行业；家电行业,融资融券；涉矿概念；O2O模式；O2O模式；业绩预升；节能环保；涉矿概念；融资融券；参股金融；股权激励；循环经济,广东,3.71,3.84,3.68,3.81,10.5078524637,3.74036402545,0.018717,391955454.0,1469929868.81,0.0481743678471,30998855750.0,36013694560.0,0.0,0.0,11.7562981402,0.384626527979,6.90365805346,2.04536222133,3.73839786861,3.6804745956,3.47136659771,3.36435845573,3.13430945333,1日、5日均线金叉；,0.169216712838,0.154187165724,0.0300590942272,,67.990470694,70.9149660439,62.1414799942,,3.44093277409,3.95174722782,2.93011832036,58.3333333333,63.8888888889,66.1850114331,69.0680754917,68.0991927938
